epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
252,2122.23,0.75246,1.28718,0.80219,1.3113,0.90755,0.74687,0.88512,0.67657,0.88186,0.70895,0.77299,0.52092,1.11741,2.24083,0.84927,1.74047,0.000834928,0.000834928,0.000834928
253,2128.51,0.76403,1.27338,0.82006,1.31381,0.87797,0.76974,0.88183,0.65654,0.86612,0.74807,0.84057,0.54217,1.03651,2.27472,0.97774,1.62476,0.000833828,0.000833828,0.000833828
254,2135.17,0.74108,1.18956,0.75654,1.31036,0.81639,0.78983,0.86515,0.6272,0.79037,0.76102,0.81595,0.55702,1.02933,3.16878,1.04631,1.68017,0.000832728,0.000832728,0.000832728
255,2141.61,0.78931,1.37056,0.84256,1.30218,0.77801,0.72794,0.79476,0.61444,0.72821,0.68199,0.71868,0.50246,1.00085,3.25676,1.06488,1.648,0.000831628,0.000831628,0.000831628
256,2148.03,0.74345,1.27127,0.73775,1.26155,0.84717,0.71535,0.78635,0.58554,0.82918,0.7008,0.72313,0.49592,1.24866,2.9282,1.10353,2.00746,0.000830528,0.000830528,0.000830528
257,2154.48,0.76858,1.25873,0.78034,1.28711,0.86365,0.67903,0.79593,0.60799,0.84433,0.66458,0.7523,0.52041,1.10406,3.50175,1.15756,1.81926,0.000829428,0.000829428,0.000829428
258,2161.04,0.73611,1.20749,0.7592,1.25968,0.80043,0.70747,0.79361,0.64208,0.81806,0.66589,0.74328,0.53923,0.97425,4.50901,1.06422,1.66995,0.000828328,0.000828328,0.000828328
259,2167.43,0.71106,1.16385,0.72033,1.27654,0.89014,0.83456,0.89636,0.66556,0.79644,0.75919,0.8103,0.5378,1.01204,3.75423,0.68385,1.72275,0.000827228,0.000827228,0.000827228
260,2173.81,0.77924,1.29968,0.83052,1.31139,0.86584,0.82681,0.90187,0.70707,0.78522,0.75207,0.80719,0.53614,0.80567,3.00422,0.85457,1.43589,0.000826128,0.000826128,0.000826128
261,2180.21,0.74956,1.28962,0.75713,1.28783,0.95117,0.68011,0.88305,0.68388,0.92919,0.6654,0.78709,0.53776,0.92718,3.25868,0.89161,1.58466,0.000825029,0.000825029,0.000825029
262,2186.57,0.69921,1.22613,0.7375,1.23628,0.83993,0.70219,0.83797,0.64749,0.81158,0.69853,0.7854,0.54497,0.93432,2.86166,0.96144,1.56948,0.000823929,0.000823929,0.000823929
263,2192.91,0.67557,1.19002,0.70063,1.23446,0.83448,0.78032,0.85047,0.62587,0.87703,0.65798,0.73982,0.53869,0.91533,2.92068,0.88527,1.51552,0.000822829,0.000822829,0.000822829
264,2199.41,0.75161,1.28185,0.73321,1.2815,0.81604,0.81985,0.8753,0.67513,0.85359,0.68704,0.79547,0.56022,0.91052,2.59489,0.94766,1.46712,0.000821729,0.000821729,0.000821729
265,2205.69,0.74749,1.21538,0.75828,1.2839,0.84906,0.87868,0.87839,0.69333,0.80556,0.82702,0.83651,0.56277,0.9614,2.53728,0.97553,1.51443,0.000820629,0.000820629,0.000820629
266,2212.81,0.74497,1.24435,0.76675,1.27731,0.85448,0.87294,0.89783,0.70536,0.83648,0.83112,0.86459,0.56887,0.90807,2.72648,0.87777,1.47767,0.000819529,0.000819529,0.000819529
267,2221,0.71067,1.27784,0.74572,1.2757,0.89273,0.81603,0.8964,0.67155,0.80874,0.7394,0.80218,0.57063,0.90191,2.86737,0.88993,1.43037,0.000818429,0.000818429,0.000818429
268,2227.55,0.73093,1.33095,0.75645,1.29896,0.90864,0.72204,0.87544,0.68827,0.857,0.67989,0.80448,0.57313,0.92051,3.38048,0.99808,1.50959,0.000817329,0.000817329,0.000817329
269,2234.73,0.742,1.23565,0.79203,1.29513,0.88984,0.76389,0.83742,0.66587,0.85014,0.73447,0.8051,0.57282,1.28869,4.34159,0.95025,2.05061,0.000816229,0.000816229,0.000816229
270,2241.7,0.71201,1.17704,0.69813,1.24203,0.74238,0.80281,0.78206,0.60807,0.74238,0.80281,0.77917,0.54582,1.14284,4.35939,1.09977,1.81076,0.00081513,0.00081513,0.00081513
271,2248.05,0.76294,1.20528,0.75463,1.29522,0.88215,0.68516,0.80419,0.59846,0.85026,0.65379,0.77486,0.54313,1.01655,4.20447,1.07712,1.65124,0.00081403,0.00081403,0.00081403
272,2254.46,0.7065,1.21066,0.7631,1.24244,0.86334,0.84022,0.84199,0.61502,0.76619,0.72978,0.7354,0.52671,1.1246,3.08761,1.02564,1.76733,0.00081293,0.00081293,0.00081293
273,2261.05,0.73158,1.17833,0.7588,1.26496,0.80073,0.82989,0.84453,0.59909,0.7434,0.79953,0.80665,0.50891,0.92723,2.79402,1.09133,1.508,0.00081183,0.00081183,0.00081183
274,2267.55,0.73564,1.32985,0.73856,1.27193,0.82272,0.84743,0.87396,0.62799,0.77386,0.78995,0.79334,0.51767,1.02489,2.95917,1.06097,1.58728,0.00081073,0.00081073,0.00081073
275,2273.96,0.71442,1.17879,0.71644,1.24574,0.85726,0.6349,0.76386,0.5374,0.71974,0.66108,0.70882,0.45664,1.10998,2.98604,1.33718,1.68888,0.00080963,0.00080963,0.00080963
276,2280.38,0.69069,1.12004,0.67612,1.23955,0.75773,0.74102,0.75515,0.54247,0.73207,0.68382,0.67612,0.46688,1.21507,3.1364,1.24266,1.88413,0.00080853,0.00080853,0.00080853
277,2286.78,0.77422,1.13579,0.74934,1.30123,0.8456,0.76669,0.81367,0.57434,0.78032,0.68064,0.71532,0.49707,1.22966,3.25719,1.1574,1.90295,0.00080743,0.00080743,0.00080743
278,2293.16,0.77566,1.26057,0.77842,1.31846,0.88999,0.73211,0.85461,0.6194,0.85289,0.64357,0.7577,0.54582,1.14711,3.24135,0.85139,1.79093,0.00080633,0.00080633,0.00080633
279,2299.49,0.73694,1.23006,0.79358,1.26934,0.82569,0.83456,0.85642,0.62121,0.86065,0.65816,0.75326,0.5537,1.1669,2.65136,0.86848,1.85341,0.000805231,0.000805231,0.000805231
280,2305.83,0.74065,1.15521,0.76987,1.24839,0.92922,0.72426,0.84451,0.65467,0.8851,0.69037,0.77393,0.54909,1.15091,2.53648,0.95831,1.76085,0.000804131,0.000804131,0.000804131
281,2312.23,0.65929,1.01641,0.65034,1.20879,0.81954,0.75548,0.80985,0.63745,0.79062,0.7261,0.73352,0.53482,1.16124,3.07232,0.95512,1.79952,0.000803031,0.000803031,0.000803031
282,2318.63,0.73592,1.11775,0.72187,1.25153,0.92267,0.78152,0.84946,0.67253,0.90562,0.76682,0.82461,0.57498,1.07294,2.97141,0.84204,1.6693,0.000801931,0.000801931,0.000801931
283,2325.08,0.72318,1.18759,0.72988,1.28124,0.80665,0.80331,0.82988,0.5356,0.81894,0.69669,0.7779,0.4328,1.21068,2.84867,1.31421,1.67919,0.000800831,0.000800831,0.000800831
284,2331.5,0.73774,1.22053,0.78722,1.2672,0.8953,0.62207,0.76463,0.54921,0.87777,0.6029,0.73083,0.52539,1.32256,3.05032,1.0571,2.01214,0.000799731,0.000799731,0.000799731
285,2337.9,0.71584,1.22443,0.74694,1.24094,0.85341,0.61029,0.73011,0.54607,0.85341,0.61029,0.69697,0.5028,1.13846,3.62217,1.18786,1.90337,0.000798631,0.000798631,0.000798631
286,2344.29,0.69976,1.24691,0.74525,1.22557,0.87559,0.7443,0.84593,0.66413,0.80692,0.82471,0.83588,0.58188,1.1448,3.24376,0.913,1.91306,0.000797531,0.000797531,0.000797531
287,2350.65,0.72649,1.18667,0.75603,1.2744,0.80922,0.79705,0.81908,0.6144,0.77129,0.7533,0.74033,0.52337,0.88256,2.89685,1.47755,1.42746,0.000796431,0.000796431,0.000796431
288,2357.08,0.68771,1.0675,0.69508,1.24508,0.77266,0.76686,0.81867,0.61243,0.77275,0.69007,0.71035,0.54003,1.13585,2.62232,0.94649,1.8752,0.000795332,0.000795332,0.000795332
289,2363.43,0.75591,1.19676,0.78222,1.28861,0.7379,0.78512,0.78558,0.63728,0.77907,0.71102,0.76658,0.5496,1.02925,2.83237,0.83152,1.79287,0.000794232,0.000794232,0.000794232
290,2369.81,0.69109,1.10557,0.67084,1.23055,0.84,0.75735,0.81537,0.65339,0.82457,0.74265,0.78181,0.58777,1.09378,2.89424,0.78249,1.92516,0.000793132,0.000793132,0.000793132
291,2376.12,0.70559,1.20577,0.72232,1.2415,0.78893,0.76131,0.84364,0.63703,0.77575,0.66528,0.74843,0.55848,1.10774,2.83803,1.11373,1.79725,0.000792032,0.000792032,0.000792032
292,2382.44,0.70625,1.15455,0.71522,1.24768,0.92527,0.71292,0.81587,0.62538,0.88186,0.68199,0.75731,0.5477,1.21928,3.42951,0.98054,1.99988,0.000790932,0.000790932,0.000790932
293,2388.74,0.65839,1.15767,0.66443,1.21668,0.78111,0.8511,0.86004,0.61732,0.76343,0.68382,0.73322,0.5466,1.23546,3.13974,0.92241,1.96633,0.000789832,0.000789832,0.000789832
294,2395.02,0.70711,1.12933,0.70566,1.24372,0.78808,0.78399,0.87302,0.63869,0.82797,0.75266,0.81706,0.57426,1.24093,2.61611,0.82131,2.02221,0.000788732,0.000788732,0.000788732
295,2401.38,0.70114,1.10256,0.71498,1.24195,0.90944,0.74632,0.8598,0.63103,0.79898,0.65441,0.73529,0.5446,1.14939,2.73799,0.8794,1.8755,0.000787632,0.000787632,0.000787632
296,2407.73,0.71796,1.08687,0.71644,1.24886,0.78212,0.8364,0.89535,0.68094,0.9079,0.625,0.76383,0.54906,0.96458,2.81534,0.8906,1.5134,0.000786532,0.000786532,0.000786532
297,2414.07,0.67821,1.11268,0.70347,1.22585,0.77536,0.86581,0.89732,0.68364,0.85333,0.72542,0.81203,0.54367,1.03208,2.56172,0.94022,1.56456,0.000785433,0.000785433,0.000785433
298,2420.41,0.65346,1.103,0.66388,1.21218,0.93795,0.79119,0.85355,0.63963,0.82115,0.7573,0.78288,0.54028,1.21632,2.3571,0.85462,1.90867,0.000784333,0.000784333,0.000784333
299,2426.76,0.68037,1.05814,0.67636,1.22924,0.87267,0.72794,0.8019,0.6232,0.90353,0.66912,0.76593,0.56863,1.08724,2.92463,0.81351,1.7548,0.000783233,0.000783233,0.000783233
300,2433.22,0.71722,1.12884,0.71707,1.27115,0.91836,0.78252,0.83824,0.6657,0.88574,0.75341,0.7981,0.57293,0.96548,3.3001,0.77044,1.6421,0.000782133,0.000782133,0.000782133
301,2439.61,0.69972,1.0792,0.7039,1.24448,0.86383,0.76144,0.83013,0.63832,0.80043,0.70037,0.75667,0.5559,1.03518,3.72455,0.98767,1.74578,0.000781033,0.000781033,0.000781033
302,2445.89,0.71019,1.16586,0.71357,1.26786,0.80507,0.74852,0.77223,0.59899,0.76933,0.69481,0.71853,0.486,1.07074,3.60153,1.16692,1.77553,0.000779933,0.000779933,0.000779933
303,2452.13,0.6772,1.13961,0.71068,1.20798,0.93119,0.68199,0.78568,0.6317,0.91206,0.66728,0.74875,0.49991,1.11026,2.57478,0.99671,1.74918,0.000778833,0.000778833,0.000778833
304,2458.41,0.69115,1.16346,0.68173,1.23437,0.94689,0.65267,0.77076,0.59317,0.88473,0.60925,0.69362,0.49875,1.04524,3.1004,0.88175,1.72608,0.000777733,0.000777733,0.000777733
305,2464.75,0.64937,1.0224,0.64947,1.19187,0.91865,0.66183,0.78504,0.59629,0.83304,0.60154,0.71864,0.51454,0.96394,3.7048,0.84792,1.67459,0.000776633,0.000776633,0.000776633
306,2471.22,0.65639,1.13955,0.66815,1.21469,0.91987,0.71077,0.80877,0.62147,0.8406,0.65044,0.72481,0.52408,1.07954,4.12281,0.92641,1.82294,0.000775534,0.000775534,0.000775534
307,2477.48,0.65603,1.05619,0.66918,1.20451,0.76202,0.77861,0.82507,0.64263,0.7343,0.75064,0.78342,0.48636,0.76413,2.84193,1.28003,1.32248,0.000774434,0.000774434,0.000774434
308,2483.83,0.6665,1.04069,0.65934,1.2082,0.74774,0.8423,0.85514,0.63305,0.72001,0.81458,0.7857,0.54354,1.08528,3.31071,1.10841,1.77327,0.000773334,0.000773334,0.000773334
309,2490.55,0.70514,1.25708,0.71738,1.23984,0.85362,0.75551,0.87096,0.62239,0.77078,0.80989,0.83351,0.56035,1.13751,3.33578,1.02089,1.92212,0.000772234,0.000772234,0.000772234
310,2498.33,0.68259,1.06142,0.67891,1.2311,0.85545,0.83177,0.86322,0.62731,0.79247,0.77146,0.75977,0.57396,1.10935,3.68509,0.88308,1.73035,0.000771134,0.000771134,0.000771134
311,2504.77,0.70541,1.18745,0.69575,1.24063,0.82713,0.89338,0.88289,0.63504,0.78745,0.74265,0.78121,0.54829,1.11787,2.93104,0.99675,1.71244,0.000770034,0.000770034,0.000770034
312,2511.13,0.7068,1.12041,0.68609,1.24363,0.89283,0.75031,0.79209,0.61538,0.82497,0.67093,0.71564,0.53825,1.15414,3.40633,0.90931,1.92278,0.000768934,0.000768934,0.000768934
313,2517.44,0.66292,1.13306,0.6389,1.18223,0.88334,0.72497,0.77123,0.59512,0.83528,0.66662,0.72116,0.5393,1.07201,3.52527,0.96914,1.82366,0.000767834,0.000767834,0.000767834
314,2523.86,0.67729,1.14609,0.66893,1.18663,0.84205,0.78226,0.84391,0.65781,0.77275,0.76781,0.81357,0.58013,1.01444,2.94604,1.01866,1.68422,0.000766734,0.000766734,0.000766734
315,2530.68,0.6631,1.03723,0.65889,1.20304,0.84506,0.80147,0.84807,0.66192,0.81534,0.77206,0.78392,0.57369,0.92841,2.91551,1.22338,1.51259,0.000765635,0.000765635,0.000765635
316,2537.82,0.66883,1.10443,0.64496,1.20976,0.85294,0.74081,0.82847,0.6271,0.80024,0.69669,0.75907,0.55494,0.96625,3.47835,1.00528,1.54673,0.000764535,0.000764535,0.000764535
317,2544.41,0.62754,1.03919,0.62962,1.17282,0.90696,0.81985,0.86766,0.63505,0.82255,0.74449,0.78177,0.56481,1.02255,3.59773,0.78781,1.65187,0.000763435,0.000763435,0.000763435
318,2550.78,0.66538,1.1417,0.66241,1.21029,0.8957,0.81985,0.89437,0.70377,0.8962,0.74842,0.83146,0.59908,0.7519,3.42815,0.79955,1.31978,0.000762335,0.000762335,0.000762335
319,2557.21,0.69035,1.09335,0.68164,1.21235,0.85819,0.71837,0.79219,0.63734,0.83066,0.68199,0.73751,0.5484,0.8132,3.18511,0.92359,1.35854,0.000761235,0.000761235,0.000761235
320,2563.64,0.64468,1.09684,0.67254,1.18614,0.83408,0.71946,0.82151,0.62493,0.75367,0.64089,0.71685,0.53601,0.90765,3.07304,1.10341,1.48897,0.000760135,0.000760135,0.000760135
321,2570.12,0.68462,1.12063,0.69782,1.22172,0.77094,0.79869,0.85737,0.68368,0.71906,0.74704,0.76497,0.5761,0.84164,2.62635,0.95898,1.37484,0.000759035,0.000759035,0.000759035
322,2576.58,0.64526,1.08014,0.64463,1.20129,0.91676,0.83303,0.90255,0.64144,0.8369,0.75735,0.8028,0.55964,0.86574,2.76144,1.14322,1.45177,0.000757935,0.000757935,0.000757935
323,2583.01,0.69653,1.11726,0.68856,1.21287,0.82124,0.86397,0.88532,0.67705,0.89294,0.77022,0.8408,0.57738,0.81244,2.64302,0.87152,1.36075,0.000756835,0.000756835,0.000756835
324,2589.9,0.6501,0.97599,0.63556,1.20813,0.83694,0.85862,0.89255,0.70123,0.87242,0.7886,0.85974,0.6168,0.79808,2.63472,0.80761,1.36098,0.000755736,0.000755736,0.000755736
325,2596.76,0.66523,1.02357,0.65936,1.22461,0.89941,0.7525,0.85972,0.6751,0.89651,0.74449,0.83419,0.60573,1.00499,3.38532,0.79372,1.68214,0.000754636,0.000754636,0.000754636
326,2603.48,0.64231,1.05083,0.64993,1.18566,0.86203,0.74373,0.81239,0.63448,0.81037,0.69991,0.73426,0.52663,1.03983,3.37431,0.88568,1.71826,0.000753536,0.000753536,0.000753536
327,2610,0.67246,1.11185,0.68415,1.22939,0.83354,0.77206,0.82057,0.59864,0.84959,0.71324,0.78754,0.49188,1.114,3.12706,0.90022,1.80898,0.000752436,0.000752436,0.000752436
328,2616.51,0.67406,1.09388,0.65248,1.20368,0.88563,0.80147,0.88802,0.67588,0.87291,0.7399,0.80158,0.58758,0.93544,2.91482,0.95556,1.48754,0.000751336,0.000751336,0.000751336
329,2622.98,0.65749,1.05076,0.63426,1.18831,0.81872,0.76246,0.84016,0.63763,0.79187,0.7336,0.78695,0.5716,1.04851,3.2472,1.04774,1.67529,0.000750236,0.000750236,0.000750236
330,2629.47,0.62371,0.99131,0.63338,1.15365,0.83085,0.74641,0.79551,0.62903,0.79756,0.717,0.75245,0.56281,0.98358,3.82915,0.90009,1.71337,0.000749136,0.000749136,0.000749136
331,2636.65,0.67915,1.09008,0.691,1.2247,0.93797,0.71361,0.82437,0.62613,0.89233,0.66912,0.75602,0.56873,1.03475,4.12003,0.95999,1.76918,0.000748036,0.000748036,0.000748036
332,2644.39,0.70182,1.0341,0.67221,1.24513,0.88058,0.7862,0.84743,0.65278,0.83339,0.74265,0.78202,0.5694,0.96384,3.40863,0.86459,1.5708,0.000746936,0.000746936,0.000746936
333,2651.12,0.63881,1.03642,0.62624,1.18626,0.86772,0.77275,0.87937,0.68167,0.90444,0.66912,0.80968,0.55248,0.86519,2.67778,0.92383,1.45011,0.000745837,0.000745837,0.000745837
334,2657.76,0.63524,1.09134,0.61038,1.16142,0.86295,0.82646,0.86596,0.65687,0.86635,0.69814,0.79386,0.5531,0.91861,3.20341,0.9967,1.52536,0.000744737,0.000744737,0.000744737
335,2664.11,0.6923,1.06174,0.67527,1.22644,0.80484,0.79044,0.78399,0.59002,0.79082,0.72,0.73793,0.55083,1.38744,3.99027,1.10722,2.25358,0.000743637,0.000743637,0.000743637
336,2670.48,0.6856,1.15023,0.67838,1.22732,0.79643,0.80515,0.79192,0.61239,0.76436,0.77574,0.74812,0.55266,1.18871,3.74587,1.2227,1.86465,0.000742537,0.000742537,0.000742537
337,2676.79,0.63106,1.03858,0.62645,1.17917,0.7894,0.76947,0.80252,0.62341,0.76104,0.74149,0.76667,0.56419,0.90527,3.11164,1.1587,1.51035,0.000741437,0.000741437,0.000741437
338,2683.2,0.62212,1.03091,0.62094,1.16279,0.86275,0.78204,0.86596,0.661,0.85315,0.69853,0.78672,0.56627,0.81434,2.99742,0.92509,1.33822,0.000740337,0.000740337,0.000740337
339,2689.72,0.65275,1.01427,0.64919,1.20291,0.89574,0.7261,0.85776,0.65566,0.86438,0.69669,0.78107,0.5688,0.88302,2.63718,1.09081,1.41336,0.000739237,0.000739237,0.000739237
340,2696.13,0.63578,1.0094,0.66926,1.17607,0.92038,0.7534,0.84376,0.64714,0.88717,0.72458,0.80438,0.556,1.05671,3.03215,0.92688,1.72777,0.000738137,0.000738137,0.000738137
341,2702.52,0.66563,1.04686,0.65486,1.20351,0.8457,0.81654,0.83796,0.65838,0.83408,0.80053,0.80979,0.58263,0.97364,3.00352,0.92696,1.67478,0.000737037,0.000737037,0.000737037
342,2709.26,0.63067,1.04391,0.59849,1.18343,0.8827,0.73651,0.82664,0.63064,0.78754,0.66422,0.73587,0.53557,0.82044,3.08899,1.0686,1.38537,0.000735938,0.000735938,0.000735938
343,2715.85,0.6866,1.00635,0.6816,1.23684,0.9338,0.69884,0.81064,0.62344,0.8938,0.66687,0.76687,0.54163,0.75319,3.12532,1.0717,1.32311,0.000734838,0.000734838,0.000734838
344,2722.15,0.62955,0.99989,0.61636,1.18552,0.89371,0.74705,0.84179,0.64677,0.86042,0.71873,0.79009,0.55719,0.77052,2.90721,0.99912,1.34797,0.000733738,0.000733738,0.000733738
345,2728.45,0.64012,1.10149,0.62066,1.1996,0.87305,0.80515,0.8647,0.67754,0.87241,0.74154,0.79746,0.58225,0.89155,3.00483,0.98762,1.40921,0.000732638,0.000732638,0.000732638
346,2734.82,0.66361,1.03656,0.64121,1.21432,0.83473,0.83275,0.86572,0.68944,0.82089,0.81804,0.84314,0.61527,0.77684,3.18528,0.96038,1.31868,0.000731538,0.000731538,0.000731538
347,2741.18,0.6203,1.00427,0.60745,1.17134,0.87175,0.825,0.85405,0.67307,0.8353,0.71825,0.77523,0.58567,0.84952,3.51933,1.06238,1.39053,0.000730438,0.000730438,0.000730438
348,2747.53,0.62607,0.96842,0.60451,1.17732,0.86446,0.81152,0.87401,0.63291,0.8608,0.71034,0.77608,0.57279,1.17115,3.39497,0.82834,1.83847,0.000729338,0.000729338,0.000729338
349,2753.99,0.65194,1.07096,0.61274,1.19427,0.87136,0.83055,0.87318,0.65399,0.79191,0.77214,0.81177,0.5746,1.17647,2.82421,0.82385,1.88651,0.000728238,0.000728238,0.000728238
350,2760.32,0.65136,0.98866,0.63974,1.18776,0.83117,0.80342,0.86353,0.67216,0.87498,0.72978,0.82221,0.5942,1.15623,3.25628,0.84149,1.79317,0.000727138,0.000727138,0.000727138
351,2766.6,0.63709,1.03811,0.63242,1.19989,0.79876,0.80243,0.828,0.63628,0.83071,0.69575,0.77217,0.58622,1.00453,3.4807,0.86023,1.67776,0.000726038,0.000726038,0.000726038
352,2772.88,0.62433,1.01525,0.60765,1.19011,0.92211,0.80515,0.85614,0.67237,0.83528,0.71324,0.80064,0.60094,1.08514,3.23911,0.79957,1.78624,0.000724939,0.000724939,0.000724939
353,2779.27,0.6217,1.03044,0.61456,1.19841,0.92556,0.86397,0.90036,0.69702,0.81842,0.78784,0.81999,0.60326,1.10664,3.07255,0.80181,1.8567,0.000723839,0.000723839,0.000723839
354,2785.71,0.61865,1.10176,0.62002,1.1588,0.8582,0.80331,0.87579,0.69218,0.85224,0.7409,0.80903,0.61273,1.06376,3.87178,0.7697,1.79315,0.000722739,0.000722739,0.000722739
355,2792.09,0.57935,1.00104,0.58252,1.1421,0.81771,0.84185,0.8648,0.69784,0.75983,0.74846,0.78649,0.58602,1.02827,3.74776,0.74764,1.73728,0.000721639,0.000721639,0.000721639
356,2798.56,0.60515,1.00168,0.58073,1.17145,0.79897,0.85712,0.87374,0.68248,0.75573,0.81139,0.81791,0.58248,1.13745,3.38063,0.7516,1.79431,0.000720539,0.000720539,0.000720539
357,2804.84,0.65124,1.04049,0.62139,1.19747,0.8424,0.8337,0.89675,0.68596,0.73382,0.78746,0.82543,0.57477,1.15909,3.27608,0.81607,1.7803,0.000719439,0.000719439,0.000719439
358,2811.3,0.61066,1.05273,0.60245,1.1551,0.78589,0.78676,0.87352,0.68995,0.8036,0.71293,0.76975,0.58355,0.9298,2.44689,0.83049,1.53544,0.000718339,0.000718339,0.000718339
359,2817.93,0.59242,0.99722,0.58908,1.12801,0.91527,0.76479,0.8808,0.71722,0.8987,0.75173,0.83091,0.63322,0.94017,2.13721,0.7317,1.56226,0.000717239,0.000717239,0.000717239
360,2825.06,0.59692,0.97191,0.63666,1.1497,0.78849,0.77229,0.82573,0.66026,0.79964,0.69109,0.76168,0.5972,0.96879,2.84325,0.90437,1.6408,0.000716139,0.000716139,0.000716139
361,2831.8,0.61116,0.98699,0.60274,1.18878,0.87254,0.59421,0.75539,0.59921,0.87254,0.59421,0.69755,0.54297,0.98302,2.72348,0.9934,1.66061,0.00071504,0.00071504,0.00071504
362,2838.27,0.59414,0.95302,0.56074,1.15786,0.84319,0.7358,0.80967,0.64141,0.83047,0.6755,0.7304,0.53541,0.96951,2.16019,1.03875,1.62708,0.00071394,0.00071394,0.00071394
363,2844.71,0.61864,1.00256,0.61461,1.15545,0.816,0.84695,0.86061,0.6855,0.72736,0.77081,0.78425,0.58715,0.82981,2.04891,1.12624,1.42461,0.00071284,0.00071284,0.00071284
364,2851.54,0.58029,0.95184,0.58341,1.12835,0.81618,0.8385,0.85276,0.69181,0.85275,0.76852,0.82048,0.61267,1.09596,2.2164,0.78548,1.87582,0.00071174,0.00071174,0.00071174
365,2859.09,0.60486,0.94856,0.58503,1.14904,0.84031,0.80331,0.85112,0.68091,0.80919,0.78199,0.81273,0.59395,1.13616,2.49308,0.75961,1.98112,0.00071064,0.00071064,0.00071064
366,2866.51,0.63466,0.98116,0.64257,1.18236,0.79289,0.84533,0.88776,0.68013,0.72706,0.75735,0.77986,0.58205,1.08439,3.15391,0.97603,1.82608,0.00070954,0.00070954,0.00070954
367,2873.2,0.65731,1.0497,0.62643,1.19911,0.83259,0.84237,0.87287,0.69987,0.87678,0.75735,0.82715,0.58105,0.81721,3.17756,1.00843,1.39622,0.00070844,0.00070844,0.00070844
368,2879.68,0.61099,0.97844,0.59138,1.14508,0.84248,0.90252,0.91891,0.70496,0.9063,0.70823,0.82131,0.59185,0.74197,3.06463,0.94408,1.29429,0.00070734,0.00070734,0.00070734
369,2886.08,0.60726,1.03195,0.59796,1.16707,0.94108,0.81357,0.90022,0.6736,0.85828,0.73772,0.78026,0.57875,0.94994,3.32608,0.8495,1.58622,0.00070624,0.00070624,0.00070624
370,2892.43,0.59441,0.95359,0.57015,1.1561,0.87771,0.69628,0.77889,0.60723,0.84188,0.67263,0.70504,0.52847,1.09552,2.96697,0.91208,1.86256,0.000705141,0.000705141,0.000705141
371,2898.84,0.58133,0.9842,0.56268,1.14692,0.81337,0.72917,0.79108,0.61079,0.81277,0.68382,0.75945,0.55324,1.07182,2.96092,0.93244,1.78138,0.000704041,0.000704041,0.000704041
372,2905.46,0.59063,0.97726,0.58449,1.16042,0.83823,0.81985,0.86337,0.66908,0.83279,0.72472,0.78201,0.5656,1.04569,2.41431,0.83602,1.70787,0.000702941,0.000702941,0.000702941
373,2911.95,0.59472,0.92782,0.582,1.15833,0.88088,0.854,0.87651,0.71312,0.82389,0.79926,0.81805,0.61008,0.99708,2.20571,0.75056,1.61403,0.000701841,0.000701841,0.000701841
374,2918.47,0.64657,0.94436,0.59987,1.17214,0.9297,0.78621,0.85932,0.66372,0.87447,0.74026,0.78833,0.59898,1.08706,3.52078,0.87677,1.68355,0.000700741,0.000700741,0.000700741
375,2925.02,0.60878,0.91225,0.59749,1.14811,0.87537,0.78637,0.87719,0.71554,0.82499,0.7416,0.82452,0.62277,0.82078,3.12092,0.90874,1.40306,0.000699641,0.000699641,0.000699641
376,2931.38,0.58174,0.94977,0.57422,1.14759,0.93054,0.85931,0.89149,0.70189,0.90205,0.83008,0.84672,0.61242,0.73506,2.28938,0.88986,1.28593,0.000698541,0.000698541,0.000698541
377,2937.7,0.58191,0.88698,0.57679,1.15554,0.91828,0.84177,0.89049,0.68077,0.8883,0.81276,0.85443,0.59714,0.72894,2.27265,1.00339,1.28083,0.000697441,0.000697441,0.000697441
378,2944.24,0.56067,0.84772,0.55294,1.13607,0.86295,0.87314,0.88583,0.68718,0.80287,0.81297,0.82441,0.60622,1.12658,2.58104,0.84595,1.74003,0.000696341,0.000696341,0.000696341
379,2950.67,0.60325,0.96991,0.59584,1.15106,0.86251,0.84926,0.85887,0.66955,0.78775,0.74028,0.76881,0.58995,1.0319,2.93241,0.71537,1.66913,0.000695242,0.000695242,0.000695242
380,2957.05,0.62058,0.91969,0.63104,1.16548,0.85387,0.78859,0.8347,0.62744,0.86288,0.67444,0.77635,0.57994,0.9919,3.33893,0.84152,1.63907,0.000694142,0.000694142,0.000694142
381,2963.37,0.6017,0.90772,0.59502,1.16147,0.76306,0.73643,0.7958,0.59683,0.76306,0.73643,0.78327,0.57044,1.01309,3.37468,1.04402,1.59528,0.000693042,0.000693042,0.000693042
382,2969.75,0.61997,0.91849,0.62542,1.15701,0.78583,0.70956,0.75315,0.57341,0.78106,0.69249,0.71857,0.52083,1.14567,3.27792,1.22158,1.668,0.000691942,0.000691942,0.000691942
